hh_id,formid,house_status,consent,hh_size,access_med.no_911,access_med.no_transport,access_med.roads_damaged,access_med.facility_closed,access_med.no_doctors,access_med.no_dialysis,access_med.no_resp_mach,access_med.no_meds,access_med.couldnt_afford,access_med.ot_reasons,access_med.access_other,water.water_short_b,water.lost_water,water.sept,water.oct,water.nov,water.dec,water.lost_drink_water,water.sept_drink,water.oct_drink,water.nov_drink,water.dec_drink,water.drinkable_water_now,electricity.elec_short_b,electricity.lost_elec,electricity.sept,electricity.oct,electricity.nov,electricity.dec,cell_short_b,cell.lost_cell,cell.sept,cell.oct,cell.nov,cell.dec,mort_neighbor,left_neighbor,neighbors_num,notas,completed_time,started_time,username,received_on,location,barrio_id,imputed_gps,flag
491,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,4,2,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,3,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
492,CENSORED,NA,1,6,99,99,4,4,99,99,0,3,99,NA,0,0,1,3,4,4,2,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,4,4,2,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
493,CENSORED,NA,1,5,99,99,3,3,99,99,5,4,99,NA,0,1,1,3,4,4,3,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,3,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
494,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,3,0,0,0,0,0,0,0,NA,3,1,3,4,4,4,0,1,3,3,3,3,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
495,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,3,0,1,3,4,0,0,1,3,1,3,4,4,4,2,1,3,4,2,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
496,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,0,0,0,0,0,0,0,0,NA,4,1,3,4,4,0,1,1,3,0,0,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
497,CENSORED,NA,1,3,2,2,2,2,99,99,99,4,5,NA,0,3,1,3,3,0,0,1,3,3,0,0,1,4,1,3,4,4,0,4,1,3,4,4,2,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
498,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,1,3,0,0,0,1,4,1,3,4,4,1,0,1,3,0,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
499,CENSORED,NA,1,6,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,3,0,0,1,3,0,0,0,1,0,1,3,4,0,0,1,1,3,0,0,0,99,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
500,CENSORED,NA,1,2,99,99,99,99,99,99,99,4,99,NA,0,4,1,3,3,0,0,1,2,0,0,0,1,3,1,3,4,4,4,4,1,3,3,0,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
501,CENSORED,NA,1,2,99,99,99,99,99,99,99,4,99,NA,0,0,1,0,0,0,0,0,2,3,0,0,NA,1,1,2,3,0,0,0,1,2,0,0,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
502,CENSORED,NA,1,1,0,99,99,99,1,99,99,99,99,NA,0,0,1,2,3,3,0,0,0,0,0,0,NA,0,1,2,4,4,4,4,1,2,4,4,4,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
503,CENSORED,NA,1,2,99,99,99,99,99,99,99,0,99,NA,0,0,1,2,0,0,0,1,2,0,0,0,1,4,1,2,4,4,4,0,1,2,4,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
504,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,3,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,4,4,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
505,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,3,2,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,3,0,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
506,CENSORED,NA,1,2,99,99,99,99,99,99,5,99,99,NA,1,4,1,3,4,2,0,0,0,0,0,0,NA,4,1,3,4,4,1,0,1,3,4,4,3,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
507,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,0,0,0,0,0,NA,4,1,2,4,4,4,0,1,2,3,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
508,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,0,0,0,0,0,0,0,0,NA,4,1,2,4,4,3,4,1,3,3,0,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
509,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,0,0,1,3,3,0,0,1,4,1,3,4,0,0,4,1,3,4,4,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
510,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,1,0,0,2,0,0,0,NA,3,1,3,3,1,1,4,1,3,4,4,1,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
511,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,1,0,1,2,4,2,0,1,2,4,2,0,1,4,1,2,4,4,0,0,1,2,3,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
512,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,0,99,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
513,CENSORED,NA,1,2,99,99,99,99,99,99,4,0,99,NA,0,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,1,2,4,0,0,3,1,2,4,4,4,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
514,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,0,0,3,1,2,4,4,4,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
515,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,1,2,3,1,1,1,4,1,3,4,4,2,0,1,2,3,3,3,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
516,CENSORED,NA,1,4,99,0,0,0,0,99,6,4,99,NA,0,0,1,3,4,4,3,1,3,4,4,3,1,0,1,3,4,4,2,0,1,3,4,4,4,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
517,CENSORED,NA,1,2,99,99,99,99,5,99,99,99,99,NA,0,2,1,3,2,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,3,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
518,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,3,0,1,1,0,0,0,1,0,1,2,4,4,3,0,1,2,4,4,1,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
519,CENSORED,NA,1,2,99,99,0,99,4,99,0,4,99,NA,0,4,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,2,0,1,2,4,4,1,1,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
520,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,1,1,1,4,4,1,1,0,1,2,4,4,4,0,1,2,1,1,1,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
521,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,3,0,0,0,0,0,0,NA,0,1,2,4,4,1,0,1,2,4,3,0,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
522,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,1,0,0,0,0,0,NA,0,1,2,4,4,2,0,1,2,4,4,4,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
523,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,0,0,1,2,0,0,0,1,0,1,3,4,3,0,0,1,2,4,3,0,3,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
524,CENSORED,NA,1,1,99,4,4,99,3,99,99,4,99,NA,0,0,1,3,3,1,0,1,3,3,3,3,1,0,1,3,4,4,4,0,1,3,4,4,4,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
525,CENSORED,NA,1,2,99,6,99,99,99,99,99,99,99,NA,0,0,1,2,4,3,0,1,1,0,0,0,1,0,1,2,4,4,3,4,1,2,1,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
526,CENSORED,NA,1,2,99,99,99,99,99,99,5,99,99,NA,0,4,1,2,4,3,1,0,0,0,0,0,NA,0,1,2,4,4,2,0,1,2,4,4,3,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
527,CENSORED,NA,1,2,99,99,3,99,99,99,99,3,99,NA,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,3,4,4,4,0,1,3,4,4,4,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
528,CENSORED,NA,1,2,99,3,3,0,99,99,99,0,99,NA,2,0,1,1,0,0,1,1,1,0,1,0,2,3,1,2,4,4,4,1,1,2,2,2,2,1,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
529,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,1,1,2,3,2,2,0,0,0,0,0,NA,0,1,3,4,4,4,1,1,2,2,2,2,99,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
530,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,3,1,0,0,0,0,0,NA,4,1,2,4,4,2,0,1,2,4,4,4,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
531,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,2,0,0,0,1,0,1,3,4,4,4,0,1,3,4,4,2,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
532,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,3,0,1,3,4,4,4,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
533,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
534,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,4,3,0,0,0,0,0,NA,4,1,3,4,4,4,0,1,2,4,4,4,1,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
535,CENSORED,NA,1,2,99,6,3,4,4,99,6,5,5,NA,1,4,1,2,0,0,0,1,2,4,4,4,1,4,1,2,4,4,4,0,1,3,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
536,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,3,4,4,4,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
537,CENSORED,NA,1,7,99,99,99,99,99,99,99,5,0,NA,0,4,1,1,0,0,0,0,1,0,0,0,NA,4,1,2,4,0,0,4,1,2,4,3,0,6,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
538,CENSORED,NA,1,6,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,2,0,0,0,0,0,0,0,NA,0,1,2,4,4,2,1,1,2,2,0,0,3,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
539,CENSORED,NA,1,2,99,99,99,99,99,99,99,0,4,NA,0,4,1,1,0,0,0,1,1,0,0,0,3,4,1,2,2,0,0,0,1,2,4,1,0,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
540,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,1,0,0,0,1,4,1,2,2,0,0,0,1,2,0,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
541,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,2,0,0,1,2,2,0,0,1,4,1,2,2,0,0,0,0,NA,NA,NA,NA,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
542,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,1,0,0,0,0,0,0,0,0,NA,4,1,2,4,2,0,4,1,1,0,0,0,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
543,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,1,0,0,0,NA,3,1,2,4,4,3,1,1,2,4,2,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
544,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,0,0,0,1,3,0,0,0,1,4,1,2,3,0,0,0,1,2,3,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,212,no,0
545,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,4,1,2,2,0,0,0,1,1,0,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,212,no,0
546,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,2,1,3,4,4,4,0,1,3,4,3,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
547,CENSORED,NA,1,6,99,99,3,99,5,99,99,5,99,NA,0,0,1,2,1,0,0,0,0,0,0,0,NA,1,1,3,4,4,4,0,1,3,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,237,no,0
548,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,1,2,1,0,0,2,3,1,2,2,0,0,2,1,2,2,2,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
549,CENSORED,NA,1,4,99,99,99,99,99,99,0,99,99,NA,0,0,1,3,3,0,0,1,3,3,0,0,1,0,1,3,4,4,4,0,1,3,4,4,3,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,862,no,0
550,CENSORED,NA,1,4,1,1,1,99,99,99,4,99,99,NA,0,0,1,2,3,0,0,1,0,2,0,0,1,1,1,3,4,4,4,4,1,3,4,4,4,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,825,no,0
551,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,2,1,3,4,4,4,0,1,1,0,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,825,no,0
552,CENSORED,NA,1,2,99,99,99,1,99,3,99,3,99,NA,1,0,1,2,1,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,0,1,2,3,0,0,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,825,no,0
553,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,2,1,2,4,4,4,0,1,2,4,4,3,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,825,no,0
554,CENSORED,NA,1,3,99,0,99,99,99,99,99,99,99,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,4,2,0,0,0,1,2,1,1,1,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,700,no,0
555,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,2,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,0,1,3,3,1,0,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,700,no,0
556,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,1,0,0,0,1,1,0,0,0,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,700,no,0
557,CENSORED,NA,1,3,99,99,99,2,99,99,99,99,99,NA,0,0,1,2,4,3,3,1,2,4,3,3,1,0,1,2,4,4,2,0,1,2,4,4,3,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,700,no,0
558,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,1,1,3,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,700,no,0
559,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,3,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,862,no,0
560,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,4,4,4,4,0,1,2,4,2,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,862,no,0
568,CENSORED,NA,1,2,99,99,99,99,99,99,99,4,99,NA,0,0,1,3,4,2,0,1,1,0,0,0,3,0,1,3,4,4,3,0,1,2,4,4,1,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,565,no,0
569,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,3,0,1,3,4,4,4,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,565,no,0
571,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,1,0,1,3,0,0,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,801,no,0
572,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,4,0,1,2,0,0,0,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,801,no,0
573,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,Problemas para mantener el medicamento,0,4,1,2,1,0,0,0,0,0,0,0,NA,4,1,2,4,4,2,0,1,2,4,4,4,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,289,no,0
574,CENSORED,NA,1,2,99,99,99,99,99,99,0,99,99,NA,0,4,1,0,0,1,0,0,0,0,0,0,NA,4,1,2,4,2,0,4,1,0,2,2,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,289,no,0
575,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,0,0,0,0,1,0,1,2,4,2,0,4,1,2,4,3,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,289,no,0
576,CENSORED,NA,1,2,99,99,99,0,0,99,0,6,99,NA,0,2,1,2,2,0,0,1,0,0,0,0,2,2,1,2,4,2,0,0,1,2,4,4,4,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,289,no,0
577,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,2,1,2,4,3,0,1,0,0,0,0,1,3,1,3,4,4,4,0,1,2,3,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
578,CENSORED,NA,1,3,99,99,99,1,99,99,0,99,99,NA,0,0,1,2,2,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,3,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,425,no,0
579,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,52,no,1
580,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,4,3,0,0,1,4,4,0,0,1,4,1,4,4,0,0,0,1,4,4,0,0,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,52,no,1
581,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,52,no,1
582,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,3,0,0,0,4,1,4,1,0,0,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,yes,1
583,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,2,0,1,3,4,4,3,99,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
584,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,3,4,1,3,4,4,3,99,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
585,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,3,4,4,2,4,1,3,4,4,4,0,2,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
586,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,0,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,2,1,3,4,4,3,0,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
587,CENSORED,1,1,2,99,99,99,3,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,3,0,0,0,1,2,3,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,52,no,1
588,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,1,2,3,0,0,1,0,1,2,1,0,0,0,1,2,4,4,4,1,1,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,52,no,1
589,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,2,4,4,4,0,1,2,0,0,0,0,4,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,426,no,1
590,CENSORED,1,1,4,99,99,99,99,99,99,99,0,99,NA,0,0,1,3,4,4,4,1,0,0,0,0,1,0,1,2,4,4,4,0,1,2,4,4,3,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,697,no,1
591,CENSORED,1,1,3,99,0,0,0,0,99,2,2,99,NA,1,0,1,2,4,3,1,1,1,0,0,0,1,0,1,2,4,3,0,0,1,2,4,4,4,1,6,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,697,no,1
592,CENSORED,1,1,3,1,99,99,1,99,99,99,99,99,NA,0,0,1,2,4,1,0,1,2,4,1,0,3,0,1,2,4,1,0,0,1,2,4,1,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,697,no,1
593,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,3,0,0,0,0,0,0,0,NA,0,1,3,4,3,1,0,1,3,4,3,0,0,3,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,697,no,1
594,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,2,0,0,0,0,0,0,NA,4,1,3,4,4,4,2,1,3,4,4,0,99,3,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
595,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,4,4,1,0,0,0,0,0,NA,0,1,3,4,4,4,4,1,3,4,4,4,0,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,426,no,1
596,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,4,1,3,4,4,4,0,1,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,426,no,1
597,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,1,1,3,0,0,0,0,0,0,0,0,NA,4,1,2,4,4,4,4,1,3,4,4,4,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,426,no,1
598,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,4,0,0,0,0,0,0,NA,4,1,3,4,4,4,2,1,3,4,4,0,0,6,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,426,no,1
599,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,2,2,0,0,1,0,1,2,4,4,4,0,0,NA,NA,NA,NA,3,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,667,no,1
600,CENSORED,NA,1,5,99,99,99,99,99,99,0,99,99,NA,1,2,1,4,4,4,4,0,0,0,0,0,NA,0,1,3,4,4,4,1,1,3,4,1,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,582,no,0
